,name_en,name_sa,Nose_CenterShoulders_CenterHips,LeftHip_LeftShoulder_LeftElbow,RightHip_RightShoulder_RightElbow,LeftShoulder_LeftElbow_LeftWrist,RightShoulder_RightElbow_RightWrist,LeftShoulder_CenterShoulders_Nose,RightShoulder_CenterShoulders_Nose,LeftIndex1_LeftWrist_LeftElbow,RightIndex1_RightWrist_RightElbow,LeftShoulder_LeftHip_LeftKnee,RightShoulder_RightHip_RightKnee,LeftHip_LeftKnee_LeftAnkle,RightHip_RightKnee_RightAnkle,LeftKnee_LeftAnkle_LeftFootIndex,RightKnee_RightAnkle_RightFootIndex,LeftElbow_CenterShoulders_RightElbow,LeftKnee_CenterHips_RightKnee
269,Half Splits Pose,Ardha Hanumanasana,83.17101856398273,79.21820599267461,133.4120949248075,151.07920798462808,159.02690999350685,118.80155781175311,61.19844218824689,161.97446133540336,143.93538103204557,103.95887094344252,105.17924169672554,70.65881163016019,165.07102779906387,71.02384032480832,78.94129125830149,167.02479968131266,53.201575451339515
270,Half Splits Pose,Ardha Hanumanasana,85.7372498955564,82.80434572311957,130.07607111785245,145.23411209514654,158.6423909396746,123.15078837639201,56.84921162360799,153.51592470811477,141.38481748255793,102.28065060148312,103.93845802133326,68.4031291193312,171.8230467152964,68.30785681894035,82.0054166449936,166.0984849111948,50.71081048635648
271,Half Splits Pose,Ardha Hanumanasana,88.63028220248432,85.28425228680675,130.1180292315375,147.55614137911797,165.5827483236905,117.08502683397235,62.91497316602765,160.3011097416217,140.42747686327507,99.16904554272185,107.43707966889734,67.91946416464882,170.13388520563424,62.750083791942224,80.23094402178415,164.59381674527944,52.33067063773434
272,Half Splits Pose,Ardha Hanumanasana,93.320637155423,81.6182858366922,124.0594576672059,134.35187325166794,161.4595076236995,123.90728146886444,56.092718531135574,158.19109233311661,147.47957770394427,99.05445912386786,105.68980403347042,68.93771131763779,168.06185228992382,66.15195080305799,77.30578759029628,160.71621862853493,54.77029465604826
273,Half Splits Pose,Ardha Hanumanasana,95.22915247428779,83.13161858294879,122.58988507936292,138.6217930865424,158.52918000630257,125.2042960993454,54.79570390065459,163.1623075177965,151.45282280647476,99.09854883705603,105.10224935909952,67.94343235401988,168.14313584184868,62.700704861246805,73.8725762369735,165.16509105396364,53.79741634822705
274,Half Splits Pose,Ardha Hanumanasana,93.9459678871544,81.34447451245953,119.18281472394463,132.4472174973665,160.24884853230375,130.58382230310588,49.41617769689411,154.88468955289065,154.64147193813773,101.1746437611569,105.3929284539439,66.6451923690767,166.07850854786932,69.5944644498122,71.2838044874198,164.6171714332352,50.69911877934965
275,Half Splits Pose,Ardha Hanumanasana,100.34062624077912,78.68315849251664,116.0710177061983,124.23302433509505,160.97606457173882,136.359695556621,43.640304443378994,153.98466250893222,157.68729501973286,101.57996282489279,105.19468736434226,69.00875631970342,171.86337901369617,71.83466628901034,73.18396581774746,164.14056738781272,52.5527248629323
276,Half Splits Pose,Ardha Hanumanasana,88.37117783123372,82.19591382732987,142.4031924491163,144.768490737192,158.9066549310071,115.02982695484356,64.97017304515644,165.6414587726359,146.02482581649429,103.94580854942869,110.02690584869683,72.47506571289304,149.24838182048185,64.0084090297548,69.25865119395573,179.8505789661294,61.89320520143556
277,Half Splits Pose,Ardha Hanumanasana,134.42214340130542,88.94177494923368,81.33488740119093,135.10527187401541,138.07986298318582,116.39751008048978,63.60248991951023,149.0839448911048,147.90406544689395,111.09534357131349,83.43425349348932,73.95807067867527,162.86122328063806,80.9746125713779,75.99528841436279,119.0573139198246,51.85899446767634
278,Half Splits Pose,Ardha Hanumanasana,123.38587166914478,87.85819422708467,86.94313286008666,133.67924070638668,136.81462887658375,130.2646119037382,49.735388096261794,159.0277685327369,141.00878719866265,117.4968111677596,70.00550948285714,70.89790121094363,153.42476001970428,82.41462283829537,70.38849208968442,121.38150988498121,62.02340437194374
279,Half Splits Pose,Ardha Hanumanasana,160.22694420418244,62.78889353688962,98.00415716035417,105.72563220434698,142.02685737961787,163.52295016659096,16.477049833409048,163.70284597693242,108.97768650923067,81.41351242851208,78.20444742692911,148.7391229084252,62.68378568274802,116.23576045796827,127.47074246787315,115.67809971447298,106.5036235119943
280,Half Splits Pose,Ardha Hanumanasana,166.25165370684738,80.35975012326632,103.85535740236554,105.14900533326197,137.29662099753116,145.35837329048366,34.64162670951634,164.79708061077562,101.82278068450631,76.36576326355181,78.79605483895773,154.09822723265054,61.497204037112525,130.13486458631127,128.3298295846432,115.11155736359832,110.87255314917483
281,Half Splits Pose,Ardha Hanumanasana,135.14907008695755,74.46882230338232,111.0484344996292,141.7802598914838,149.34383523327477,163.8293116716772,16.17068832832281,129.07380894621653,121.35917370098903,63.81592797985543,70.2638490848918,150.21836616966985,52.28587177558724,139.8829942677004,120.2601298745999,126.77701095782056,117.40649589803277
282,Half Splits Pose,Ardha Hanumanasana,144.78152296867887,65.19212054910057,116.10289410348105,150.4570220422959,154.83761666990043,163.14014146717392,16.859858532826074,133.20681498146973,128.6545739969017,69.73291710082859,61.925839859256556,148.33265326937166,47.72301246507081,137.87653918502522,114.71330471603835,131.08052686088533,118.84957875182994
283,Half Splits Pose,Ardha Hanumanasana,148.0003837122202,68.01969927488997,112.52464876614508,146.28201340352578,153.2653851343527,160.42461433298323,19.575385667016775,130.24521995762444,128.12924286348058,67.7452457338532,66.38797337043444,152.38239902278386,51.57097378082073,129.6776722240383,116.32331486930319,129.04656087709347,119.10187053354463
284,Half Splits Pose,Ardha Hanumanasana,124.8771103305641,78.02354174966672,126.01004806332197,113.62204509783528,146.6554678385611,115.97698101614954,64.02301898385046,140.7062785183779,134.62883641653949,65.85701354190273,75.27920720249523,154.34314575106131,68.01594338885114,117.75857349196149,109.86520502958496,134.72736995997798,114.01383238722397
285,Half Splits Pose,Ardha Hanumanasana,99.27221302567214,69.46142763386851,127.06179971580833,121.21359783640186,147.70173602589793,108.00491021451836,71.99508978548164,157.1781773618503,137.69092497620554,71.9122273972517,75.04071168297193,158.69680403335255,67.42511651831778,99.01991583051571,120.97496568084539,136.30056417088394,112.94005956870427
286,Half Splits Pose,Ardha Hanumanasana,114.16026813480518,65.08686591775329,119.79937146246607,116.95971665677101,143.27738105693717,115.53266654491718,64.46733345508282,150.78544612362296,118.38642936846817,71.9309498131843,77.41294805302356,141.23261593762533,68.63680112574033,115.79801289958982,114.45231372640563,129.01457150476446,109.68580809388087
287,Half Splits Pose,Ardha Hanumanasana,113.95773086373461,68.26405208484057,111.88019129506719,131.92246059781436,132.2380380793066,115.87609384222178,64.12390615777821,139.24841205272114,126.4184782621968,68.00495109892067,76.51085035916276,148.60623499382996,65.25921186137333,104.6250668345185,115.06176521998187,126.63628641908866,110.21560691960586
288,Half Splits Pose,Ardha Hanumanasana,115.61014305382187,85.17318260903791,90.46383859021307,112.34036144519317,127.72436352615631,112.17496069891511,67.82503930108489,168.10901605709796,92.79708635047555,75.01833427543839,78.5933913653295,154.3826259909225,65.129676805954,130.09382580093566,115.93614442905505,115.5818366330518,108.08531413650564
289,Half Splits Pose,Ardha Hanumanasana,124.29087376657891,75.94116876984204,110.70464377341133,101.88773654962372,119.6809049540255,113.85969049459614,66.14030950540388,145.47058850925072,102.69152883059186,66.98576395571513,83.88638931378269,151.96793469529206,74.63147694516533,116.62977883987058,120.46809043126694,126.72609839872028,107.44245704202012
290,Half Splits Pose,Ardha Hanumanasana,146.74222708118472,72.46557116565933,99.03999298249484,143.63052233304845,136.85790748500034,104.85762880939556,75.14237119060444,110.78552038148621,132.3550866090583,67.14259181936055,82.15493627667811,164.07823751882754,56.468953323437695,125.85171484296538,119.31746844416932,130.11497253983208,114.98625323554836
291,Half Splits Pose,Ardha Hanumanasana,85.27134035027113,95.15850802242849,78.00001907575697,121.28520881163386,160.72123018425086,38.234036073900725,141.7659639260993,96.3232464093265,137.05104698579305,104.22237661544683,107.49686521458956,139.65221674212148,81.47979145066975,157.2919683258701,132.11333416498445,156.53370035820032,89.0332421475167
292,Half Splits Pose,Ardha Hanumanasana,75.53156921043701,98.31631063528215,77.0783414578801,151.0462737632839,168.62703826739488,41.32682906214496,138.67317093785505,158.55054162638552,130.81229548956262,101.10462000200134,104.66692657530254,129.26403474110614,80.2588452397176,139.7501573502065,127.05832766276934,160.28732046725662,94.47000939886783
293,Half Splits Pose,Ardha Hanumanasana,76.36648101384395,96.00792586451091,78.84663737481546,157.08134284858977,171.5479817591684,44.479808699062474,135.52019130093754,160.80924038389765,125.81547361597049,102.77862151257803,110.08309495897737,126.34991438848256,81.49038922931123,128.2576338190177,109.07280372940986,159.80084236373253,91.31732655348146
294,Half Splits Pose,Ardha Hanumanasana,74.34076474587314,106.37619225697465,77.77184392151612,156.56452759654428,167.05149019758636,43.34511409721618,136.6548859027838,159.68574253101673,134.46372305934307,105.45294521196537,107.43294110624018,128.08250418761577,83.73855586456273,150.1309929352616,119.0388806112912,163.705121645714,89.55144236802704
295,Half Splits Pose,Ardha Hanumanasana,70.39159921318291,105.64726072866584,76.49931969646461,162.38189972706522,167.3464897064193,46.1568333458196,133.84316665418044,159.34420845388775,127.61404694458639,105.3646262309018,109.13958914342501,134.95076414217644,85.6033856677709,150.32404260182494,118.90966024814493,163.65279352686872,91.14523371438551
296,Half Splits Pose,Ardha Hanumanasana,74.68192198987956,106.58315646220899,82.44203687661972,159.4631661587395,167.4538443869955,42.70949503452831,137.29050496547168,167.98147761599446,136.2153715650281,103.73991936945721,110.27205516982019,135.54075012548336,86.46687396280343,134.2287211846428,116.72098916028887,163.1412486179607,90.20283149554254
297,Half Splits Pose,Ardha Hanumanasana,72.20187881574262,101.81492819632291,83.02504828802957,160.06284259599897,168.7502758827431,42.43400790744893,137.56599209255108,161.4204926790023,132.151403149211,98.51885177672777,108.27503630325533,131.52749660899966,86.14287100832827,128.39436756327478,120.66732302783662,164.8146541659596,95.52045463537532
298,Half Splits Pose,Ardha Hanumanasana,68.78835938415617,102.21125870883169,83.1522849621088,160.23454448963827,168.46042692008294,43.06141763693412,136.93858236306588,160.98157265223577,132.94989008374174,101.19004062123372,108.26503365339374,132.128657063517,84.90307949384284,127.32861512364103,117.65100971326153,165.50118599898758,90.81400766914261
299,Half Splits Pose,Ardha Hanumanasana,67.69358812464944,104.56296279460267,84.66592730259877,160.2166497996479,164.82673217596002,44.82367219992388,135.17632780007614,160.66192858577648,134.949275051904,98.92246396434226,107.78767059310275,131.51415961560554,85.47316069086065,127.19882267771514,118.06263335491967,165.79987917143396,95.66252100243518
300,Half Splits Pose,Ardha Hanumanasana,72.16398940126967,107.16790711266111,82.11833286832325,160.40747725926985,164.47584531088268,42.998481873685584,137.00151812631444,162.816687640675,133.63847159489194,100.99434323276071,108.58725838532703,133.85171494125248,84.66297759508772,127.81214978488198,119.58207232410477,165.49652975225413,97.40875467648796
301,Half Splits Pose,Ardha Hanumanasana,65.92345871431483,107.18689954912458,87.51255163038918,159.60364234616483,165.08695753816315,44.26072766430771,135.7392723356923,162.1543667779738,136.20266896282504,100.17629289479363,106.10971915675353,130.4278118010837,87.19120249209828,134.12713526118335,118.03158003997252,166.5476414413337,91.46567649870588
302,Half Splits Pose,Ardha Hanumanasana,68.2591649466516,106.89592450659246,85.57120492218866,154.4601563606573,167.24451240622528,42.354085139520414,137.6459148604796,164.72552525745243,135.39118910001437,101.19365603560225,105.71188915853158,127.91883102852496,86.79930984491051,138.7291130244813,118.06961705098584,169.74354628311428,91.40591921473083
303,Half Splits Pose,Ardha Hanumanasana,100.11908686043745,123.85697367696396,73.45995311113221,146.00957142236598,166.8143666266968,24.809115308046902,155.1908846919531,135.70627923806975,131.35191678798273,92.95071590684722,113.3521817208892,146.09722987043256,76.08245171045644,145.06403872067978,116.95720976863491,147.57244424202221,103.73556545977017
304,Child's pose,Balasana,130.5385921623512,107.29978221093734,142.07948542637587,99.98563170071803,131.24072345978283,119.3455508436197,60.654449156380295,161.63652571212273,107.9391824626549,53.16155569543449,34.874913391473214,72.95696664485405,41.17665878736687,169.11480328533162,169.17477742867254,134.3659882676487,100.92086685553208
305,Child's pose,Balasana,109.51169739492457,100.45912122755207,147.4882761379824,93.82475474662198,116.14039423584536,114.27757724351216,65.72242275648784,171.14818828016857,117.93724688593599,63.2037066850617,39.67411430483573,79.99205151800031,44.68794379788389,164.04213735416832,165.9932866114448,136.79141710587132,105.56175268734772
306,Child's pose,Balasana,113.89769389985027,96.03328479590903,150.43326017339535,93.17399729605047,117.31968341752767,128.58696826675177,51.41303173324824,166.7165637616181,97.61209492580497,72.61471618280262,44.538873307673164,81.41818599307088,46.33853634520729,161.36951696460423,162.32530495229477,135.60028838974375,104.68194388258016
307,Child's pose,Balasana,108.47397934351274,109.47047120177177,144.41202900850624,89.60747963083868,100.86762586345742,112.75585801496638,67.24414198503361,174.407802424163,95.84260638910753,57.87159690759867,35.9690315876822,80.66668930302502,47.13860062953752,163.12285768771076,165.50015780651202,131.22065007772224,103.45933882794333
308,Child's pose,Balasana,109.36103539209296,108.35105205706417,146.83882442803667,89.0424166859094,100.31170272854227,111.02356450765421,68.9764354923458,174.27179718513756,98.70303090922488,61.147604946268885,39.252871916174584,83.26122426652212,50.99499548182205,163.04665309864177,164.9297416228981,132.96156640663915,102.82019661285759
309,Child's pose,Balasana,107.25084926295347,110.00473013588015,146.25623080965363,91.06568721775768,103.18598996958067,108.38784245026031,71.61215754973969,173.17191194363048,97.84353927971954,60.01517122707275,37.38102348872132,81.42577938767852,47.77048900624508,163.15284109284994,165.7317778088048,132.26031808686196,103.47938461068635
310,Child's pose,Balasana,107.31994708719022,108.71808483366183,145.3930825497945,90.32987604438262,101.98366480351451,108.95032905845353,71.04967094154647,172.81437762638495,95.90222038127195,60.19528203458099,37.10892472353999,80.91410973231959,47.732264389938955,162.73909208030315,165.32432268309213,131.8334079900378,103.1341304656133
311,Child's pose,Balasana,108.05614935523533,108.30983872990748,146.08883491493293,90.67427235226074,103.26732681725743,109.82561784010042,70.17438215989958,172.52858944602673,100.16222857092666,63.77965926749642,39.47441153722339,83.71364730162254,49.061091291595616,163.792911445816,165.23894440987155,132.16964068503486,103.46558807476859
312,Child's pose,Balasana,108.59685440574327,108.21271451180728,145.73390646839042,89.1551491144892,100.75601381326746,111.42041872885365,68.57958127114637,174.47578719149118,98.47979281409128,60.972194690691005,38.1729631764766,82.60092280512269,49.05609587699323,163.2425780262675,165.01410020866297,132.55394776991025,103.3269006290987
313,Child's pose,Balasana,109.4394936195067,108.92836092156301,145.43151825396578,88.19913060096147,100.5950186086305,111.40053199397445,68.59946800602553,176.3196511194542,95.5710602562326,60.94110404861005,37.65653719614113,82.73902344872499,48.28315965910836,163.58266755071423,165.1716488792811,132.48834335439423,103.6112505216179
314,Child's pose,Balasana,110.26172494738464,109.5604042821201,145.4380608720028,89.34012075013344,101.17997610337585,111.28870565312657,68.71129434687343,175.87452625827754,97.6322443380095,60.87759891690277,37.79515221628137,83.37493865048884,48.47670962659539,163.71915011365164,165.6519735116479,132.7457363331112,103.66530134197892
315,Child's pose,Balasana,109.98369711612621,108.82354578366089,147.32247811627417,89.21819055764797,100.55298768266775,109.28538724888698,70.71461275111302,170.62015618451284,97.19453481157771,60.415041946283026,37.81296141363357,83.6559122432385,49.87587052877214,163.0931875585719,164.60812335096995,133.37563658156787,103.8466506234495
316,Child's pose,Balasana,106.62416871975476,111.03374911289532,147.1748528518063,92.26206014702488,103.51648874845299,104.23632501222909,75.76367498777091,170.68264515988784,96.76010330495419,60.68862183460119,36.11963119718579,82.42803065616823,46.621795900378714,164.07558612200435,165.1576696192749,132.4339167770171,103.42491570365871
317,Child's pose,Balasana,108.85930010641349,105.53269247605967,143.13048628163645,90.19832546916356,101.1076834068371,113.87939177016597,66.12060822983403,170.8515260270587,98.28709531109514,64.9607090638703,41.25027408910509,82.87645168920686,49.661636343959366,162.2463801740246,163.76961104730736,130.2133975044739,101.84812747737905
318,Child's pose,Balasana,109.77496580364246,107.20441541015744,142.30846260732648,89.9636590825733,99.98880797361795,114.55563211106544,65.44436788893456,168.15981856570312,96.36742571575475,62.0487818548267,40.51494011565137,81.9338182374956,49.997333227002436,161.88091925932042,164.22695568207357,129.96200256993774,101.81036878633653
319,Child's pose,Balasana,110.49347394777394,109.03970383604621,142.91062413554454,90.4183512265201,97.97753509519413,114.15555203902814,65.84444796097188,169.39178398129485,97.74633940380174,59.91976292237641,38.62740853050701,81.66492408961246,49.797169984532815,162.70879516449688,165.0826474208204,130.01793373817716,101.9559260677057
320,Child's pose,Balasana,109.51090692636495,106.06186696814318,142.78205360244385,90.67762924144078,100.69599394021293,113.66076809656265,66.33923190343737,169.52764958669127,97.10592475018098,63.17665915964833,40.89673681572113,82.01997758944351,49.455082052331036,162.0474228849059,164.05746122545227,130.21673570965524,101.57072879800609
321,Child's pose,Balasana,107.6830133132206,108.3582933867775,143.77419831781592,92.80028370541295,101.07233348977408,109.1152954110672,70.88470458893282,170.37083528697897,94.7351634782799,61.111978544893404,38.73298553138627,80.91895648509995,49.132398247035596,161.71022002115456,164.04266058128226,128.78354317705578,100.0232726980403
322,Child's pose,Balasana,108.36417126362758,101.23615759230492,145.61494989221094,92.80849540254331,105.55107671449294,108.61784878754878,71.38215121245123,169.09068524773997,99.08923018429637,70.05639405591593,43.17336323066231,84.41461243238638,50.38806157846461,160.93015926697137,162.65052762556496,129.93089631170426,100.75831647075397
323,Child's pose,Balasana,109.8088687613876,101.08937810275928,145.313877784093,88.86952363658716,102.89427519577129,114.48225473669636,65.51774526330365,170.7797602122286,98.58945291998747,67.17764990621237,42.739028883115395,83.95778788727264,50.880536166173734,162.55294453443102,163.86635983357226,131.64195765296068,102.16610096200256
324,Child's pose,Balasana,110.21563901178396,101.89649702220564,146.64379000294292,96.33792660844988,115.37760279932839,121.16179572663687,58.83820427336314,169.89036037019414,100.42846795311564,67.41951750897621,43.39908656113838,78.3344843511961,46.29636986447082,160.27162964284403,162.38658502941672,130.62572883047193,101.75562540883175
325,Child's pose,Balasana,108.25819753363153,88.54568174938532,144.6663987413441,90.32642273412321,117.05614978627483,127.87366951666458,52.12633048333541,172.53450025484875,107.64118561840489,77.77820562794943,48.58146556910689,85.08854232354415,50.30208052477643,162.4907171761351,163.7140861803841,134.64571741440037,105.5898581727608
326,Child's pose,Balasana,110.3740008796871,104.08836819948823,128.42034936519102,99.93468469095161,131.64465127810675,124.190524508578,55.80947549142202,167.69274055867803,104.6302541985724,61.069616134570595,46.35860399737363,80.75490006057487,45.73638042231559,168.10238855815817,172.86450517458624,128.38044924505343,99.3251678048687
327,Cobra Pose,Bhujangasana,173.2632780544406,20.919078860031117,30.2961489430093,100.78732335239133,118.33553942558957,96.538797537292,83.461202462708,150.8654723533106,114.46628477612664,127.44597603064518,127.10204138658455,158.93334319676543,144.23247545599617,97.16521020423046,102.79331329078013,116.57761854466601,105.08678560310457
328,Cobra Pose,Bhujangasana,175.60649840370206,18.464991323622872,37.373870898513715,114.39477966233675,135.97072725045243,97.95494926852193,82.04505073147809,159.61097092651977,116.44687411555137,119.43481210220506,115.20132483595023,159.58658473308822,142.01524446044587,80.87976616479837,95.84096779469809,104.23673403375275,112.10993220007803
329,Cobra Pose,Bhujangasana,174.6924906255431,21.786570167257793,30.81758051590035,111.57279333261442,133.4725081819589,96.8997988175064,83.10020118249362,156.4520373363518,105.9940738912701,116.61677347867048,119.64782478770616,163.48278685013398,145.79145519989447,92.07838589205971,91.97551437885524,102.08581929830981,111.94093443107276
330,Cobra Pose,Bhujangasana,175.67275218355445,20.03957482639618,37.36809813938003,109.7971194107196,134.20497936973482,101.91592227142877,78.08407772857124,157.46246682939676,118.03703230207637,122.27935698915115,108.23027744122248,153.48216675826555,140.2020293177202,88.88432475016846,99.00526030225191,100.17739019612476,107.15203082364076
331,Cobra Pose,Bhujangasana,177.5007199292622,22.368255601862938,37.2469154247332,110.48898283283022,135.41200534881028,101.22081199208242,78.77918800791758,161.74786627111507,121.70473617605712,121.03901372412845,110.40108164811944,156.70706468455404,145.54594723634378,82.09010562011598,101.53197755794277,99.69410437482983,107.79875587835113
332,Cobra Pose,Bhujangasana,162.12679108016647,19.93237499128252,30.8021398266543,105.0062061610519,131.38804398839548,99.02565650701766,80.97434349298234,153.2276356716279,102.22440853429084,115.6912838153853,123.92101680600184,164.75261900660354,147.4428945235024,101.70727238470714,100.29978316904405,104.68271252310406,107.8946372901859
333,Cobra Pose,Bhujangasana,173.0685483335758,6.637749627460033,29.68072326420355,127.19158772155775,143.29853306595456,93.60908381841602,86.39091618158399,151.19506091664996,97.56256727992313,116.92162836374612,132.97192165676935,162.77214327031078,147.88756606591718,84.04970155935354,93.7055088934919,109.94594258753446,108.4613912238856
334,Cobra Pose,Bhujangasana,173.39127693280477,4.488234624323793,17.823483452510686,126.42311367756241,140.70008498775425,85.72022291535374,94.27977708464626,150.8440501530346,100.18157170534708,117.78823381935354,126.88785950229848,166.88837759442825,156.1799576965281,89.02895177209341,111.56387389232526,116.49809742446732,117.95318739309997
335,Cobra Pose,Bhujangasana,172.3196388146387,5.6100048905101385,33.91234334040264,123.25935088928934,142.88524551675175,95.57479192630889,84.42520807369112,154.52271086502853,96.66260551676339,114.02572408771967,137.26979720574752,162.49878508040433,154.9719069841755,71.41001961774055,74.20393028648802,116.04965752055088,107.00700626382447
336,cow pose,Bitilasana,158.7459615636282,66.7517656428174,81.56527272071835,123.55856895713467,150.64442323220865,116.33479667393809,63.66520332606193,143.48846983587674,87.79766904089789,107.45608243169566,92.20908286949734,71.46187668225065,56.45331021843809,120.15179119549933,127.88912806170077,110.1710073997054,76.08690299299793
337,cow pose,Bitilasana,148.63181501676308,65.25065081786838,91.36691139927945,126.81401426604583,157.3977525977771,115.54983663408714,64.45016336591286,140.77568024413446,105.91876528232946,106.30573170877109,88.96008719849812,58.83632099980833,50.00724105462837,122.10162482595408,131.2918548344387,113.43387580829013,64.27775146676062
338,cow pose,Bitilasana,146.03887700008366,66.23992789622648,85.58045950018487,133.01729250649558,157.02063224606664,113.4696959768767,66.53030402312332,135.96356465876974,99.54953351593318,110.5143375647141,93.20641205653936,69.16007426346924,54.798897806829864,126.41134278499123,134.91410690355931,110.66312910264132,72.99647867377276
339,cow pose,Bitilasana,157.41437763162787,69.93894444569635,88.10257552545974,123.00232634443829,151.34851247205512,114.41553567409423,65.58446432590578,142.96734397512765,99.51418452416469,109.43822946588023,89.29467042209595,76.69880842587663,55.02217020582726,133.30023100766772,138.70202349226068,113.04386716650143,75.91240951788485
340,cow pose,Bitilasana,151.47383469475992,68.17673434855853,90.40851270679215,128.0243073866346,152.85058054995054,113.66353235072346,66.33646764927656,145.17605886814917,101.19765445242668,109.49390570765466,86.91735989692164,69.64313880346934,50.4024057016037,135.30709672246718,138.64883176187507,113.09679598051213,76.15961737662805
341,cat pose,Marjariasana,112.28914919905945,72.76262993384348,114.16411224659574,121.08016562452116,148.08811071621832,113.26565579245849,66.73434420754151,144.25034653104214,113.10396197330817,100.98206862834691,70.00150013881148,71.71250065328545,51.976932517412806,156.5901095161466,156.74212470087352,122.09147252336356,70.73127322311227
342,cat pose,Marjariasana,72.16916497289573,83.52014585061791,100.01725458599823,122.25003000518385,138.1505478487809,92.26146195410111,87.7385380458989,149.2574895918555,97.45537847371153,103.46944953362299,83.98584453409734,85.2262173637567,63.41854618686288,149.95472849685612,154.4634967781387,112.12079237782774,69.75097862932788
343,cat pose,Marjariasana,84.7951914286262,78.48300650130983,110.52718753118627,128.0751691985215,146.97903772152293,100.78159680555568,79.21840319444433,142.90207977737754,107.24890996070357,102.47590767518274,74.29374447784753,73.73159585053048,51.038766252613776,148.62538760663995,146.17974364952286,116.69786893540476,69.23554703653096
344,cat pose,Marjariasana,88.16835609592532,76.36702406145554,109.43908137322961,117.92842777463616,142.04214227100306,101.11257765814395,78.88742234185605,142.96815609684285,108.28429546333773,101.8355185627398,76.09103110943657,78.69090093224968,55.16910918697853,149.30637575333571,149.74802875506322,118.8929717524111,75.67375473196849
345,high plank,Phalakasana,134.87720835685258,94.66512193187587,111.24711585743081,123.56925338742364,157.96175065950686,105.85155695736483,74.14844304263518,148.24188012055845,98.42570050911566,125.28345468193733,129.61337091718048,164.9975706455514,169.39258991953858,80.37143138658708,79.91449459969786,115.2802786104987,90.36187902585108
346,high plank,Phalakasana,145.38763059028847,96.52180212091186,120.16920346093025,120.00514430078712,163.7860890587823,111.09776771842803,68.90223228157198,148.84317006043497,110.81847913864159,125.9060766528163,121.22505150687425,164.5332658876857,170.26140471889465,74.68036477827332,82.98101745534542,120.93551630449963,90.66053744007368
347,high plank,Phalakasana,143.03526750687362,92.31224310403202,112.98516688410551,119.99406445037525,159.1371603044288,111.325428898393,68.67457110160701,148.91694626102,99.36740822740823,128.6105239799271,124.92715689047897,165.2213380971694,168.95773564076538,78.69082792669646,83.17257518911488,117.60662525988407,94.65811479857254
348,high plank,Phalakasana,143.2694048453856,92.04618992960381,114.3216226018534,121.53858485636961,161.90456673362866,111.51708392381134,68.48291607618866,147.95699473499454,102.70571993053927,132.63349459929367,122.1794891719103,165.5140878319759,168.53417041342848,80.48380077807715,80.53513194221244,118.0646099066102,97.57407217191569
349,high plank,Phalakasana,139.97149030662948,89.18407024357369,110.10521776389184,119.48746058007934,157.40006003500528,110.89944334856439,69.10055665143561,144.87394060332701,99.52583195792344,135.48201269184798,118.69709619163179,167.16607622419792,170.45627944081403,83.07124351840412,88.1689295954731,119.17264269207845,103.1987129925574
350,high plank,Phalakasana,142.70017648512294,88.13779952441423,113.35881813673397,118.47630812614074,163.21033369505378,116.37830289869447,63.62169710130556,150.540333969549,110.47047371336707,133.38630982713045,126.44057545351932,162.4709821209846,163.74180187889607,73.42232325625876,82.28288119898745,121.67788338844029,94.00051655724678
351,high plank,Phalakasana,142.5750170433671,83.51176806390308,112.56968094916884,119.28201248636961,164.66251827515248,122.04683632054062,57.9531636794594,149.89220072327493,119.08550035156972,130.7189974935619,119.36872136370552,158.2654809801733,156.26961684787287,75.55366257557318,86.95236662942578,121.43458645169372,93.08494692143324
352,high plank,Phalakasana,139.74481115000822,79.52740890944922,111.51610521420423,121.1096367197925,160.4880441848646,120.67834821366576,59.32165178633426,148.30466922799403,111.45791520238362,136.91996757154632,115.89639088265918,157.5901753737933,154.54335278193594,69.4125758666478,87.52592080080463,123.72525463234238,100.48496388459742
353,high plank,Phalakasana,131.71158067373275,84.19352045073254,98.73136199056461,122.55311201490896,151.78798200178056,104.52851598443237,75.47148401556763,146.51894999097593,93.04323740808086,112.95929539074824,123.53383269458737,165.98612747219622,167.33655078722737,88.02669789398003,99.51722171263478,117.19502777836983,106.84537272524607
354,high plank,Phalakasana,140.75887940496747,84.46553067962324,112.8547040124834,118.25828956462514,163.63859690122635,112.3074775496017,67.69252245039831,144.5555697096084,107.94754421576103,139.00280287531785,123.7047930750512,161.77434307031405,162.89311370789943,74.01539337500428,81.26236876917973,121.51470325068091,95.97202784774991
355,high plank,Phalakasana,135.82920983845165,87.36820253769035,114.60085225774198,118.77658685886735,161.6291133993803,118.58115581003788,61.41884418996213,146.69870602132715,109.13214671245238,126.41846009498464,119.22361566027968,155.79652002343195,156.93671158413179,73.35502424473194,85.51484272838437,122.4700036121352,90.16415765635348
356,high plank,Phalakasana,148.19474566175788,84.11089830769328,104.28455421231389,121.71431905864557,161.10551161753264,109.69324271814803,70.30675728185199,142.10322233181984,104.6415348205388,132.06412528200073,130.19686105839108,162.65428349146507,166.13608331690446,75.81179654370845,79.13530710976846,118.60386161891375,85.14209152066127
357,high plank,Phalakasana,147.63432341138648,84.84556059467754,106.02440574778345,125.7318067150942,161.4263846937832,108.98417757611959,71.01582242388042,140.14161482482186,103.61372313049998,133.43181748730458,123.86534015937077,162.1582100143905,168.75207261983357,77.78386999069714,88.28198756767038,118.87173403208648,97.09291187032555
